rid,rh13_e,rh13_c,EsufS_e,EsoilS_e,EsufS_c,EsoilS_c,q_eraS_e,q_eraS_c,P_eraS_c,P_eraS_e,dppt13_e,prev_str01,stream,prev_str02,dex_riv_pred,dex_riv_pred_SE,strahler,d_us1,d_us2,Q_us1_c,Q_us2_c,HYBAS_ID,NEXT_DOWN,NEXT_SINK,MAIN_BAS,DIST_SINK,DIST_MAIN,SUB_AREA,UP_AREA,PFAF_ID,ENDO,COAST,ORDER,SORT,geometry
14866,50.686,50.686,9931455.675,54872741.7402,9931455.675,54872741.7402,28909554.1885,28909554.1885,108177950.457,108177950.457,12.0736,0,14910,0,10.041724910795653,2.714122237503106,1,0,0,0,0,7040612640,7040686540,7040047060,7040047060,1586,1586,528052.3,528052.3,7426,0,0,2,137,"c(-7367240.1673185, -7367448.96334141, -7367657.75936433, -7367866.55538724, -7367866.55538724, -7367657.75936433, -7367866.55538724, -7368075.35141016, -7368284.14743307, -7368492.94345599, -7368701.7394789, -7368910.53550182, -7369119.33152473, -7369328.12754765, -7369536.92357056, -7369745.71959348, -7369954.51561639, -7370163.31163931, -7370372.10766222, -7370580.90368514, -7370580.90368514, -7370789.69970805, -7370998.49573097, -7371207.29175388, -7371416.0877768, -7371624.88379971, 4964139.69154229, 
4963930.89552239, 4963722.09950249, 4963513.30348259, 4963304.50746269, 4963095.71144279, 4962886.91542289, 4962886.91542289, 4962886.91542289, 4962886.91542289, 4962678.11940299, 4962678.11940299, 4962678.11940299, 4962678.11940299, 4962678.11940299, 4962678.11940299, 4962678.11940299, 4962469.32338308, 4962469.32338308, 4962260.52736318, 4962051.73134328, 4961842.93532338, 4961842.93532338, 4961634.13930348, 4961634.13930348, 4961634.13930348)"
15053,47.7022,47.7022,9785772.3784,62409380.1836,9785772.3784,62409380.1836,31173009.5078,31173009.5078,121194142.4219,121194142.4219,14.92,0,15097,0,10.603476765514836,2.7098741133755673,1,0,0,0,0,7040612640,7040686540,7040047060,7040047060,1586,1586,528052.3,528052.3,7426,0,0,2,137,"c(-7039848.00338768, -7040056.7994106, -7040265.59543351, -7040474.39145643, -7040683.18747934, -7040891.98350226, -7041100.77952517, 4793344.54726368, 4793344.54726368, 4793553.34328358, 4793553.34328358, 4793553.34328358, 4793762.13930348, 4793970.93532338)"
11989,51.4576,51.4576,9510934.3035,58108865.0859,9510934.3035,58108865.0859,31038569.3867,31038569.3867,114130533.4375,114130533.4375,13.2434,0,12020,0,11.255084862104846,2.718980909424042,1,0,0,0,0,7040612640,7040686540,7040047060,7040047060,1586,1586,528052.3,528052.3,7426,0,0,2,137,"c(-7107706.71083508, -7107915.50685799, -7108124.30288091, -7108333.09890382, -7108541.89492674, -7108750.69094965, -7108959.48697257, -7109168.28299548, -7109168.28299548, -7109377.0790184, -7109585.87504131, -7109794.67106423, -7110003.46708714, -7110212.26311006, -7110421.05913297, -7110421.05913297, -7110629.85515589, -7110838.6511788, -7111047.44720172, -7111256.24322463, -7111465.03924755, 5001931.77114428, 5001931.77114428, 5001931.77114428, 5001931.77114428, 5001931.77114428, 5001931.77114428, 
5001931.77114428, 5002140.56716418, 5002349.36318408, 5002558.15920398, 5002766.95522388, 5002766.95522388, 5002766.95522388, 5002766.95522388, 5002975.75124378, 5003184.54726368, 5003393.34328358, 5003602.13930348, 5003602.13930348, 5003602.13930348, 5003602.13930348)"
17117,49.7873,49.7873,348019.6626,1206443.127,348019.6626,1206443.127,1375431.0645,1375431.0645,3215802.3945,3215802.3945,12.6078,0,17166,0,10.356198742662432,2.766117161564216,1,0,0,0,0,7040612640,7040686540,7040047060,7040047060,1586,1586,528052.3,528052.3,7426,0,0,2,137,"c(-7525298.7566652, -7525089.96064228, -7525089.96064228, -7525298.7566652, 4366356.68656716, 4366565.48258706, 4366774.27860697, 4366983.07462687)"
9541,47.8698,47.8698,13086802.8723,92518520.5781,13086802.8723,92518520.5781,101857916.8477,101857916.8477,242744776.1602,242744776.1602,15.8235,0,9551,0,11.521054115702896,2.6862309818366614,1,0,0,0,0,7040612640,7040686540,7040047060,7040047060,1586,1586,528052.3,528052.3,7426,0,0,2,137,"c(-6880119.04585766, -6880119.04585766, -6880327.84188058, -6880327.84188058, -6880327.84188058, -6880536.63790349, -6880745.43392641, -6880745.43392641, -6880745.43392641, -6880745.43392641, -6880745.43392641, -6880954.22994932, -6880954.22994932, -6881163.02597224, -6881163.02597224, -6881163.02597224, -6881163.02597224, -6880954.22994932, -6880954.22994932, -6880954.22994932, -6880954.22994932, -6880745.43392641, -6880745.43392641, -6880536.63790349, -6880536.63790349, -6880536.63790349, -6880536.63790349, 
-6880536.63790349, -6880536.63790349, -6880327.84188058, -6880119.04585766, -6879910.24983475, -6879701.45381183, -6879701.45381183, -6879701.45381183, -6879701.45381183, -6879492.65778892, -6879492.65778892, -6879283.861766, -6879283.861766, -6879492.65778892, -6879701.45381183, -6879701.45381183, -6879701.45381183, -6879701.45381183, -6879701.45381183, -6879910.24983475, -6880119.04585766, -6880327.84188058, -6880536.63790349, -6880745.43392641, -6880954.22994932, -6881163.02597224, -6881371.82199515, 
-6881580.61801807, -6881789.41404098, -6881998.2100639, -6882207.00608681, -6882415.80210973, -6882624.59813264, -6882833.39415556, -6883042.19017847, -6883250.98620139, -6883459.7822243, -6883668.57824722, -6883668.57824722, -6883668.57824722, -6883877.37427013, -6884086.17029305, -6884294.96631596, -6884503.76233888, -6884712.55836179, -6884503.76233888, -6884503.76233888, -6884503.76233888, -6884712.55836179, 4848466.69651741, 4848675.49253731, 4848884.28855721, 4849093.08457711, 4849301.88059701, 
4849510.67661692, 4849719.47263682, 4849928.26865672, 4850137.06467662, 4850345.86069652, 4850554.65671642, 4850763.45273632, 4850972.24875622, 4851181.04477612, 4851389.84079602, 4851598.63681592, 4851807.43283582, 4852016.22885572, 4852225.02487562, 4852433.82089552, 4852642.61691542, 4852851.41293532, 4853060.20895522, 4853269.00497512, 4853477.80099502, 4853686.59701493, 4853895.39303483, 4854104.18905473, 4854312.98507463, 4854521.78109453, 4854730.57711443, 4854939.37313433, 4855148.16915423, 
4855356.96517413, 4855565.76119403, 4855774.55721393, 4855983.35323383, 4856192.14925373, 4856400.94527363, 4856609.74129353, 4856818.53731343, 4857027.33333333, 4857236.12935323, 4857444.92537313, 4857653.72139303, 4857862.51741294, 4858071.31343284, 4858071.31343284, 4857862.51741294, 4857862.51741294, 4857862.51741294, 4858071.31343284, 4858280.10945274, 4858488.90547264, 4858697.70149254, 4858906.49751244, 4859115.29353234, 4859324.08955224, 4859324.08955224, 4859324.08955224, 4859324.08955224, 
4859115.29353234, 4858906.49751244, 4858697.70149254, 4858906.49751244, 4859115.29353234, 4859324.08955224, 4859532.88557214, 4859532.88557214, 4859532.88557214, 4859532.88557214, 4859741.68159204, 4859950.47761194, 4860159.27363184, 4860368.06965174, 4860576.86567164)"
19006,49.8929,49.8929,22437130.1694,81806431.082,22437130.1694,81806431.082,41438560.6406,41438560.6406,168552337.2031,168552337.2031,12.2846,0,19058,0,9.184044628220997,2.727741183238774,1,0,0,0,0,7040612640,7040686540,7040047060,7040047060,1586,1586,528052.3,528052.3,7426,0,0,2,137,"c(-7574365.82205024, -7574574.61807315, -7574783.41409607, -7574992.21011898, -7575201.0061419, -7575409.80216481, -7575618.59818773, -7575827.39421064, -7576036.19023356, -7576244.98625647, -7576453.78227939, -7576662.5783023, -7576871.37432522, -7577080.17034813, -7577288.96637105, -7577497.76239396, -7577706.55841688, -7577915.35443979, -7578124.15046271, -7578332.94648562, -7578541.74250854, -7578750.53853145, -7578959.33455437, 4769750.59701493, 4769750.59701493, 4769750.59701493, 4769750.59701493, 
4769959.39303483, 4770168.18905473, 4770376.98507463, 4770585.78109453, 4770585.78109453, 4770794.57711443, 4771003.37313433, 4771212.16915423, 4771212.16915423, 4771212.16915423, 4771003.37313433, 4770794.57711443, 4770585.78109453, 4770585.78109453, 4770585.78109453, 4770376.98507463, 4770168.18905473, 4770168.18905473, 4770168.18905473)"
6491,50.674,50.674,13719983.9211,75932355.9746,13719983.9211,75932355.9746,113082038.4453,113082038.4453,236727029.4375,236727029.4375,13.2042,0,6495,0,13.201540122072146,2.7681004160914284,1,0,0,0,0,7040612640,7040686540,7040047060,7040047060,1586,1586,528052.3,528052.3,7426,0,0,2,137,"c(-7251149.57857772, -7251149.57857772, -7251149.57857772, -7251358.37460064, -7251567.17062355, -7251775.96664647, -7251984.76266938, -7252193.5586923, -7252402.35471522, -7252611.15073813, -7252819.94676104, -7253028.74278396, -7253237.53880687, -7253446.33482979, -7253655.1308527, -7253863.92687562, -7254072.72289854, -7254281.51892145, -7254490.31494437, -7254699.11096728, -7254907.9069902, -7255116.70301311, -7255325.49903603, -7255325.49903603, -7255534.29505894, -7255534.29505894, -7255743.09108186, 
-7255951.88710477, -7255951.88710477, -7255951.88710477, -7256160.68312769, -7256369.4791506, -7256578.27517352, -7256787.07119643, -7256995.86721935, -7257204.66324226, -7257413.45926518, -7257622.25528809, -7257831.05131101, -7258039.84733392, -7258248.64335684, -7258457.43937975, -7258666.23540267, -7258875.03142558, -7259083.8274485, -7259292.62347141, -7259501.41949433, -7259710.21551724, -7259919.01154016, -7260127.80756307, -7260336.60358599, -7260545.3996089, -7260754.19563182, -7260962.99165473, 
-7261171.78767765, -7261171.78767765, -7261380.58370056, -7261589.37972348, -7261798.17574639, 4514810.65671642, 4515019.45273632, 4515228.24875622, 4515437.04477612, 4515645.84079602, 4515854.63681592, 4516063.43283582, 4516063.43283582, 4516063.43283582, 4515854.63681592, 4515854.63681592, 4515645.84079602, 4515645.84079602, 4515645.84079602, 4515645.84079602, 4515645.84079602, 4515645.84079602, 4515645.84079602, 4515854.63681592, 4516063.43283582, 4516063.43283582, 4515854.63681592, 4516063.43283582, 
4516272.22885572, 4516481.02487562, 4516689.82089552, 4516898.61691542, 4517107.41293532, 4517316.20895522, 4517525.00497512, 4517733.80099502, 4517733.80099502, 4517525.00497512, 4517316.20895522, 4517107.41293532, 4516898.61691542, 4516898.61691542, 4516898.61691542, 4516689.82089552, 4516481.02487562, 4516481.02487562, 4516481.02487562, 4516481.02487562, 4516481.02487562, 4516481.02487562, 4516481.02487562, 4516272.22885572, 4516272.22885572, 4516063.43283582, 4516272.22885572, 4516481.02487562, 
4516272.22885572, 4516272.22885572, 4516063.43283582, 4515854.63681592, 4515645.84079602, 4515437.04477612, 4515437.04477612, 4515645.84079602)"
15545,46.6442,46.6442,13627608.5269,86368347.1094,13627608.5269,86368347.1094,38324315.7598,38324315.7598,160840019.1484,160840019.1484,14.8242,0,15589,0,10.048309282174557,2.725287186629785,1,0,0,0,0,7040612640,7040686540,7040047060,7040047060,1586,1586,528052.3,528052.3,7426,0,0,2,137,"c(-7026902.64996695, -7027111.44598986, -7027320.24201278, -7027529.0380357, -7027529.0380357, -7027529.0380357, -7027737.83405861, -7027946.63008153, -7028155.42610444, -7028155.42610444, -7028155.42610444, -7028364.22212736, -7028573.01815027, -7028781.81417319, -7028990.6101961, -7029199.40621901, -7029408.20224193, -7029616.99826485, -7029825.79428776, -7029616.99826485, -7029616.99826485, -7029408.20224193, -7029408.20224193, -7029616.99826485, -7029825.79428776, 4812971.37313433, 4812971.37313433, 
4813180.16915423, 4813388.96517413, 4813597.76119403, 4813806.55721393, 4814015.35323383, 4814224.14925373, 4814432.94527363, 4814641.74129353, 4814850.53731343, 4815059.33333333, 4815059.33333333, 4815059.33333333, 4815059.33333333, 4814850.53731343, 4814850.53731343, 4815059.33333333, 4815268.12935323, 4815476.92537313, 4815685.72139303, 4815894.51741294, 4816103.31343284, 4816312.10945274, 4816520.90547264)"
14212,47.8547,47.8547,13940666.4976,81031647.8066,13940666.4976,81031647.8066,62208402.9043,62208402.9043,184351101.1328,184351101.1328,11.8585,0,14254,0,9.707777655554041,2.724774472305418,1,0,0,0,0,7040612640,7040686540,7040047060,7040047060,1586,1586,528052.3,528052.3,7426,0,0,2,137,"c(-7321722.63432301, -7321722.63432301, -7321722.63432301, -7321722.63432301, -7321722.63432301, -7321722.63432301, -7321513.8383001, -7321722.63432301, -7321513.8383001, -7321305.04227718, -7321096.24625427, -7320887.45023135, -7320678.65420844, -7320678.65420844, -7320678.65420844, -7320678.65420844, -7320678.65420844, -7320469.85818552, -7320469.85818552, -7320261.06216261, -7320261.06216261, -7320261.06216261, -7320261.06216261, -7320261.06216261, -7320052.26613969, -7319843.47011678, -7319843.47011678, 
-7319843.47011678, -7319843.47011678, -7319634.67409386, -7319634.67409386, -7319634.67409386, -7319843.47011678, -7319843.47011678, -7319843.47011678, -7320052.26613969, -7320052.26613969, -7320052.26613969, -7320052.26613969, -7320052.26613969, -7320261.06216261, 4685397.00497512, 4685605.80099502, 4685814.59701493, 4686023.39303483, 4686232.18905473, 4686440.98507463, 4686649.78109453, 4686858.57711443, 4687067.37313433, 4687276.16915423, 4687484.96517413, 4687693.76119403, 4687902.55721393, 4688111.35323383, 
4688320.14925373, 4688528.94527363, 4688737.74129353, 4688946.53731343, 4689155.33333333, 4689364.12935323, 4689572.92537313, 4689781.72139303, 4689990.51741294, 4690199.31343284, 4690408.10945274, 4690616.90547264, 4690825.70149254, 4691034.49751244, 4691243.29353234, 4691452.08955224, 4691660.88557214, 4691869.68159204, 4692078.47761194, 4692287.27363184, 4692496.06965174, 4692704.86567164, 4692913.66169154, 4693122.45771144, 4693331.25373134, 4693540.04975124, 4693748.84577114)"
12974,50.5891,50.5891,17891285.2329,92485158.9141,17891285.2329,92485158.9141,44332940.5723,44332940.5723,178797892.7148,178797892.7148,13.0383,0,13011,0,10.838254725556764,2.727189376992181,1,0,0,0,0,7040612640,7040686540,7040047060,7040047060,1586,1586,528052.3,528052.3,7426,0,0,2,137,"c(-7277040.28541919, -7277249.08144211, -7277457.87746502, -7277666.67348794, -7277875.46951085, -7278084.26553377, -7278293.06155668, -7278501.8575796, -7278710.65360251, -7278919.44962543, -7279128.24564834, -7279337.04167126, -7279545.83769417, -7279754.63371709, -7279963.42974, -7280172.22576292, -7280381.02178583, -7280589.81780875, -7280798.61383166, -7281007.40985458, -7281216.20587749, -7281425.00190041, -7281633.79792332, -7281842.59394624, -7282051.38996915, -7282260.18599207, -7282468.98201498, 
-7282677.7780379, -7282886.57406081, -7283095.37008373, -7283095.37008373, -7283304.16610664, -7283512.96212956, -7283721.75815247, -7283930.55417539, -7284139.3501983, -7284348.14622122, -7284556.94224413, -7284765.73826705, -7284974.53428996, -7285183.33031288, -7285392.12633579, -7285392.12633579, -7285392.12633579, -7285392.12633579, 4945556.84577114, 4945348.04975124, 4945348.04975124, 4945556.84577114, 4945556.84577114, 4945556.84577114, 4945556.84577114, 4945765.64179104, 4945765.64179104, 
4945765.64179104, 4945556.84577114, 4945556.84577114, 4945348.04975124, 4945139.25373134, 4945139.25373134, 4945139.25373134, 4944930.45771144, 4944721.66169154, 4944512.86567164, 4944304.06965174, 4944095.27363184, 4943886.47761194, 4943677.68159204, 4943677.68159204, 4943468.88557214, 4943468.88557214, 4943468.88557214, 4943677.68159204, 4943886.47761194, 4944095.27363184, 4944304.06965174, 4944512.86567164, 4944512.86567164, 4944721.66169154, 4944930.45771144, 4944721.66169154, 4944512.86567164, 
4944512.86567164, 4944304.06965174, 4944304.06965174, 4944304.06965174, 4944512.86567164, 4944721.66169154, 4944930.45771144, 4945139.25373134)"
18797,47.0698,47.0698,11908290.5776,63100415.627,11908290.5776,63100415.627,33439617.2373,33439617.2373,127622507.2617,127622507.2617,11.4553,0,18848,0,7.981830666232596,2.742765244707823,1,0,0,0,0,7040612640,7040686540,7040047060,7040047060,1586,1586,528052.3,528052.3,7426,0,0,2,137,"c(-7685445.30624105, -7685236.51021813, -7685027.71419522, -7684818.9181723, -7684610.12214939, -7684401.32612647, -7684192.53010356, -7683983.73408064, -7683774.93805773, -7683774.93805773, -7683566.14203481, -7683566.14203481, -7683357.3460119, -7683148.54998898, -7682939.75396607, -7682730.95794315, -7682730.95794315, -7682522.16192024, -7682313.36589732, 4455094.99502488, 4455303.79104478, 4455512.58706468, 4455512.58706468, 4455303.79104478, 4455512.58706468, 4455721.38308458, 4455721.38308458, 
4455930.17910448, 4456138.97512438, 4456347.77114428, 4456556.56716418, 4456765.36318408, 4456974.15920398, 4457182.95522388, 4457391.75124378, 4457600.54726368, 4457809.34328358, 4458018.13930348)"
11140,48.627,48.627,26793858.1055,147338382.416,26793858.1055,147338382.416,111056795.3408,111056795.3408,328115152.4531,328115152.4531,14.4868,0,11166,0,11.455236549497911,2.7232374741940535,1,0,0,0,0,7040612640,7040686540,7040047060,7040047060,1586,1586,528052.3,528052.3,7426,0,0,2,137,"c(-6688444.29682164, -6688653.09284455, -6688861.88886747, -6689070.68489038, -6689279.4809133, -6689488.27693621, -6689697.07295913, -6689905.86898204, -6690114.66500496, -6690323.46102787, -6690532.25705079, -6690741.0530737, -6690949.84909662, -6691158.64511953, -6691367.44114245, -6691576.23716536, -6691785.03318828, -6691993.82921119, -6692202.62523411, -6692411.42125702, -6692620.21727994, -6692829.01330285, -6693037.80932577, -6693246.60534868, -6693455.4013716, -6693664.19739451, -6693872.99341743, 
-6694081.78944034, -6694290.58546326, -6694499.38148617, -6694708.17750909, -6694916.973532, -6694916.973532, -6695125.76955492, -6695334.56557783, -6695543.36160075, -6695752.15762366, -6695960.95364658, -6696169.74966949, -6696378.54569241, -6696587.34171532, -6696796.13773824, -6697004.93376116, -6697213.72978407, -6697422.52580698, -6697631.3218299, -6697840.11785281, -6698048.91387573, -6698257.70989865, -6698466.50592156, -6698675.30194448, -6698884.09796739, -6699092.8939903, -6699301.69001322, 
-6699510.48603613, -6699719.28205905, -6699928.07808197, -6700136.87410488, -6700345.6701278, -6700554.46615071, -6700763.26217363, -6700972.05819654, -6701180.85421946, -6701389.65024237, -6701598.44626529, -6701807.2422882, -6702016.03831112, -6702224.83433403, -6702433.63035695, -6702642.42637986, -6702851.22240278, -6703060.01842569, -6703268.81444861, -6703477.61047152, -6703686.40649444, -6703895.20251735, -6704103.99854027, -6704312.79456318, -6704521.5905861, -6704730.38660901, -6704939.18263193, 
-6705147.97865484, -6705356.77467776, -6705565.57070067, -6705774.36672359, -6705983.1627465, -6706191.95876942, -6706400.75479233, -6706609.55081525, -6706818.34683816, -6707027.14286108, -6707235.93888399, -6707444.73490691, -6707653.53092982, -6707862.32695274, -6708071.12297565, -6708279.91899857, -6708279.91899857, -6708279.91899857, -6708071.12297565, -6708071.12297565, -6708279.91899857, -6708488.71502148, -6708697.5110444, 5090461.28358209, 5090252.48756219, 5090252.48756219, 5090043.69154229, 
5089834.89552239, 5089834.89552239, 5089834.89552239, 5089834.89552239, 5089626.09950249, 5089626.09950249, 5089626.09950249, 5089626.09950249, 5089417.30348259, 5089417.30348259, 5089626.09950249, 5089626.09950249, 5089417.30348259, 5089417.30348259, 5089417.30348259, 5089417.30348259, 5089208.50746269, 5089208.50746269, 5088999.71144279, 5088790.91542289, 5088790.91542289, 5088582.11940299, 5088582.11940299, 5088373.32338308, 5088373.32338308, 5088164.52736318, 5087955.73134328, 5087746.93532338, 
5087538.13930348, 5087329.34328358, 5087120.54726368, 5086911.75124378, 5086702.95522388, 5086702.95522388, 5086494.15920398, 5086494.15920398, 5086285.36318408, 5086076.56716418, 5086076.56716418, 5086076.56716418, 5085867.77114428, 5085658.97512438, 5085450.17910448, 5085241.38308458, 5085032.58706468, 5085032.58706468, 5084823.79104478, 5084823.79104478, 5084823.79104478, 5084614.99502488, 5084614.99502488, 5084614.99502488, 5084614.99502488, 5084614.99502488, 5084406.19900498, 5084406.19900498, 
5084406.19900498, 5084406.19900498, 5084197.40298507, 5083988.60696517, 5083988.60696517, 5083779.81094527, 5083779.81094527, 5083779.81094527, 5083779.81094527, 5083779.81094527, 5083779.81094527, 5083779.81094527, 5083779.81094527, 5083779.81094527, 5083571.01492537, 5083571.01492537, 5083571.01492537, 5083571.01492537, 5083571.01492537, 5083362.21890547, 5083362.21890547, 5083153.42288557, 5083153.42288557, 5083153.42288557, 5083153.42288557, 5082944.62686567, 5082944.62686567, 5082944.62686567, 
5082944.62686567, 5082944.62686567, 5083153.42288557, 5083362.21890547, 5083571.01492537, 5083571.01492537, 5083362.21890547, 5083362.21890547, 5083571.01492537, 5083779.81094527, 5083988.60696517, 5084197.40298507, 5084406.19900498, 5084614.99502488, 5084614.99502488, 5084823.79104478)"
